500, +0.047546, -0.107056, +0.018311,  -14.312744,   +0.640869,   +5.218506
510, +0.047058, -0.130249, +0.002930,  -13.366699,   +1.647949,   +0.305176
520, +0.051453, -0.123657, +0.007324,  -10.284424,   +0.518799,   +1.434326
530, +0.066101, -0.132446, +0.003662,  -11.138916,   +1.373291,   -1.373291
540, +0.058044, -0.116821, -0.000977,   -9.185791,   +1.373291,   -3.326416
550, +0.059509, -0.108276, +0.008301,   -8.300781,   +0.488281,   -2.441406
560, +0.057800, -0.087036, +0.023926,  -10.955811,   +1.190186,   -5.096436
570, +0.047302, -0.081177, +0.023682,  -13.641357,   +3.875732,   -7.781982
580, +0.031921, -0.077026, +0.006104,  -12.207031,   +4.394531,   -8.300781
590, +0.025085, -0.089722, -0.010254,  -12.573242,   +2.807617,  -10.620117
600, +0.020691, -0.091187, -0.012695,  -12.390137,   +2.624512,  -12.390137
610, +0.016296, -0.088013, -0.045654,  -12.786865,   +1.068115,  -12.786865
620, +0.022400, -0.091919, -0.038330,  -14.251709,   +0.579834,  -14.251709
630, +0.025330, -0.100464, -0.043457,  -17.089844,   -0.488281,  -19.042969
640, +0.013123, -0.106323, -0.057129,  -16.357422,   -1.220703,  -18.310547
650, +0.003113, -0.139771, -0.031006,  -14.129639,   -3.448486,  -18.035889
660, +0.003845, -0.152466, -0.018555,  -14.495850,   -3.082275,  -20.355225
670, -0.000061, -0.162231, -0.002930,  -15.228271,   -0.396729,  -19.134521
680, -0.018616, -0.170532, +0.002197,  -12.237549,   -1.434326,  -18.096924
690, -0.018127, -0.182983, +0.008057,  -10.681152,   +0.915527,  -16.540527
700, -0.033508, -0.182739, +0.009033,  -10.711670,   +0.946045,  -14.617920
710, -0.037903, -0.185181, +0.008545,   -8.453369,   +0.640869,  -12.359619
720, -0.042786, -0.173706, +0.007324,   -5.981445,   +0.122070,   -9.887695
730, -0.050354, -0.175171, +0.005371,   -5.798340,   +1.892090,   -7.751465
740, -0.063293, -0.175415, +0.007568,   -3.814697,   +1.861572,   -5.767822
750, -0.062317, -0.178833, -0.008301,   -3.387451,   +1.434326,   -5.340576
760, -0.052795, -0.179321, -0.017822,   -1.373291,   +1.373291,   -3.326416
770, -0.041077, -0.166138, -0.030762,   -1.068115,   +1.068115,   -1.068115
780, -0.034485, -0.161255, -0.032227,   +0.274658,   +1.678467,   +0.274658
790, -0.021790, -0.165649, -0.034424,   +0.823975,   +1.129150,   +2.777100
800, -0.013489, -0.149292, -0.028320,   +0.732422,   +1.220703,   +6.591797
810, -0.009094, -0.139526, -0.018311,   -0.488281,   +0.488281,   +9.277344
820, -0.014221, -0.138550, -0.017334,   -0.610352,   +0.610352,  +11.108398
830, -0.016174, -0.141724, -0.018066,   -2.166748,   +0.213623,  +11.505127
840, -0.005188, -0.146118, -0.010010,   -5.523682,   +1.617432,   +8.148193
850, -0.000061, -0.145142, -0.000977,   -5.645752,   +1.739502,   +4.119873
860, +0.015564, -0.130737, +0.001709,   -3.540039,   +1.586914,   +4.272461
870, +0.025085, -0.127563, -0.007324,   -1.983643,   +1.983643,   +3.875732
880, +0.037048, -0.132446, -0.011230,   -3.326416,   +1.373291,   +4.486084
890, +0.034363, -0.124878, -0.018311,   -2.319336,   +0.366211,   +5.493164
900, +0.029968, -0.128052, -0.015381,   -5.828857,   +1.922607,   +3.936768
910, +0.023865, -0.130737, -0.022949,   -7.446289,   +3.540039,   +2.319336
920, +0.025574, -0.130005, -0.034424,  -11.444092,   +1.678467,   +2.227783
930, +0.022644, -0.126343, -0.035889,   -9.948730,   +0.183105,   +1.770020
940, +0.025574, -0.126343, -0.038330,  -11.901855,   +0.183105,   +1.770020
950, +0.025085, -0.124390, -0.027832,  -12.145996,   +0.427246,   +1.525879
960, +0.021912, -0.120483, -0.024170,  -14.587402,   +0.915527,   -0.915527
970, +0.018982, -0.142700, -0.012207,  -13.763428,   +0.091553,   -0.091553
980, +0.010681, -0.152954, -0.007812,  -16.387939,   +2.716064,   -0.762939
990, +0.002136, -0.163696, -0.004395,  -16.998291,   +3.326416,   -3.326416
1000, +0.005310, -0.166382, -0.001221,  -14.709473,   +2.990723,   -2.990723
1010, +0.013367, -0.171021, -0.001465,  -12.176514,   +2.410889,   -4.364014
1020, +0.024841, -0.170044, +0.000000,   -8.392334,   +2.532959,   -6.439209
1030, +0.033142, -0.164429, -0.010254,   -7.141113,   +3.234863,   -7.141113
1040, +0.037292, -0.175415, -0.011963,   -5.767822,   +3.814697,   -7.720947
1050, +0.042664, -0.169800, +0.001709,   -2.563477,   +0.610352,   -6.469727
1060, +0.031433, -0.168335, -0.002930,   -0.793457,   +2.746582,   -6.652832
