5392.0,0.017207361999999997,0.09450669200000002,-0.02698404600000004,-10.152439,-13.597561,-17.256098
5402.0,-0.018437638,0.08156769200000001,-0.02551904599999999,-10.030488,-14.237805,-19.756098
5412.0,-0.056279638,0.04763169200000001,-0.02405504600000008,-9.085366,-14.695123,-20.731709
5422.0,-0.091435638,0.010278692000000006,-0.02210104600000007,-7.164634,-13.506098,-20.274391
5432.0,-0.130742638,-0.040014307999999985,0.008903953999999992,-4.664634,-11.067074,-18.536585
5442.0,-0.132695638,-0.075415308,0.018669953999999933,-2.347561,-8.993902,-14.72561
5452.0,-0.13440463800000002,-0.124975308,0.026481953999999863,0.243902,-8.871951,-9.634147
5462.0,-0.14197263799999998,-0.16110830799999998,0.043327954,2.5,-10.853659,-4.02439
5472.0,-0.15002963800000002,-0.16574730799999998,0.0682309539999999,4.237805,-12.926829,1.737805
5482.0,-0.140263638,-0.170141308,0.08898195399999986,5.335366,-15.182927,6.95122
5492.0,-0.126591638,-0.14987830800000002,0.07726395399999997,6.310976,-16.310976,12.286586
5502.0,-0.099003638,-0.13181130800000002,0.05236095400000007,6.402439,-17.5,16.402439
5512.0,-0.084111638,-0.10373530799999998,0.008171954000000037,5.609756,-20.152439,18.780489
5522.0,-0.07190463799999999,-0.06760230799999999,-0.02234604600000001,4.237805,-22.042683,15.70122
5532.0,-0.061894638,-0.022680307999999982,-0.050422046,1.981707,-22.804878,10.121951
5542.0,-0.049687638,0.022973692000000018,-0.060676045999999983,-1.859756,-22.469513,3.384146
5552.0,-0.034306638,0.06301269200000001,-0.056037046000000035,-5.823171,-20.335367,-6.554878
5562.0,-0.017216638,0.08352069200000001,-0.046760046000000055,-9.908537,-18.292683,-16.615854
5572.0,-0.008427638000000001,0.094994692,-0.027961046000000045,-13.04878,-16.402439,-24.329269
5582.0,0.010127362,0.104028692,-0.011603046000000061,-15.030488,-15.396342,-29.237806
5592.0,0.015742362000000003,0.10866669200000001,0.007439954000000082,-16.554878,-16.158537,-30.975611
5602.0,0.020625362,0.11086469200000001,0.031120953999999923,-16.829269,-17.652439,-29.085367
5612.0,0.030146361999999996,0.098657692,0.0704279539999999,-17.042683,-17.957317,-23.475611
5622.0,0.015986361999999997,0.07790569200000001,0.11534995400000003,-16.189024,-18.658537,-17.042683
5632.0,-0.017704638,0.07473169200000002,0.137077954,-15.030488,-18.75,-9.817074
5642.0,-0.051396638,0.06740769200000002,0.1507499539999999,-12.530488,-15.335366,1.189024
5652.0,-0.078251638,0.06594269200000001,0.15782995399999988,-10.457317,-9.45122,8.871951
5662.0,-0.094609638,0.08278769200000001,0.13317195400000004,-9.756098,-3.841464,11.006098
5672.0,-0.086308638,0.102807692,0.10607195399999991,-10.945122,0.365854,8.231708
5682.0,-0.07190463799999999,0.119653692,0.05822095400000005,-13.140244,3.079268,2.835366
5692.0,-0.053837638,0.137719692,0.005974954000000032,-16.036585,4.420732,-3.993902
5702.0,-0.049443638,0.15383269200000002,-0.026496045999999995,-18.170732,3.689024,-11.189025
5712.0,-0.062870638,0.166772692,-0.05701404600000004,-18.567074,0.792683,-17.103659
5722.0,-0.054814638,0.15651869200000001,-0.07605704600000007,-18.231709,-2.042683,-21.524391
5732.0,-0.066533638,0.13210469200000002,-0.07215004600000008,-17.439024,-4.146341,-22.92683
5742.0,-0.070927638,0.11208469200000001,-0.05506004600000003,-16.219513,-5.365854,-21.341463
5752.0,-0.086064638,0.07961469200000001,-0.03992404599999999,-14.969513,-6.006098,-16.67683
5762.0,-0.087040638,0.03469269200000001,-0.007453045999999963,-14.085366,-6.128049,-11.615854
5772.0,-0.086552638,0.011010692000000016,0.0010919540000000616,-13.414635,-6.280488,-6.554878
5782.0,-0.10193363800000001,-0.009985307999999984,0.004997954000000027,-13.109756,-6.158537,-2.195122
5792.0,-0.098515638,0.001977692000000017,-0.00012904600000007704,-13.079268,-6.219512,0.091463
5802.0,-0.099980638,0.036645692000000014,-0.007697046000000096,-12.560976,-6.402439,0.548781
5812.0,-0.109013638,0.075219692,-0.01453304600000005,-13.292684,-5.884147,-0.731707
5822.0,-0.095829638,0.11647969200000001,-0.013312046000000022,-13.75,-4.817073,-1.463415
5832.0,-0.085087638,0.130151692,-0.005256045999999959,-15.396342,-3.231707,-4.207317
5842.0,-0.086308638,0.140160692,0.005241953999999938,-16.585365,-0.335366,-6.707317
5852.0,-0.101201638,0.13576669200000002,0.016228954000000018,-16.890244,4.054878,-7.408537
5862.0,-0.092656638,0.123803692,0.017204953999999884,-15.213415,7.439024,-5.853659
5872.0,-0.091435638,0.10573769200000001,0.024772953999999903,-12.256098,9.695122,-3.689024
5882.0,-0.080449638,0.11184069200000002,0.025017953999999953,-10.030488,10.243902,-4.908537
5892.0,-0.093144638,0.08791469200000002,0.024772953999999903,-8.841464,9.420732,-7.347561
5902.0,-0.101445638,0.08352069200000001,0.011101953999999914,-9.603659,5.853659,-10.121951
5912.0,-0.115361638,0.07790569200000001,-0.003059045999999954,-10.030488,0.091463,-9.817074
5922.0,-0.123173638,0.05300269200000001,-0.015998045999999988,-10.884147,-6.036585,-9.268292
5932.0,-0.131718638,0.08522969200000001,-0.027473046,-8.445122,-9.695122,-6.25
5942.0,-0.116093638,0.09597169200000001,-0.03797104600000001,-6.585366,-9.664635,-4.847561
5952.0,-0.087285638,0.10353969200000002,-0.037238046000000025,-5.0,-8.536586,-4.847561
5962.0,-0.068242638,0.11892069200000001,-0.029670046000000005,-3.506098,-8.384147,-5.609756
5972.0,-0.054570638000000005,0.12404769200000001,-0.029182046000000073,-2.652439,-8.384147,-6.036585
5982.0,-0.051640638,0.146264692,-0.009162045999999924,-0.487805,-9.085366,-4.72561
5992.0,-0.045536638000000004,0.136254692,0.014763953999999968,0.945122,-10.213415,-4.268293
6002.0,-0.049931638,0.12185069200000001,0.010612953999999952,1.737805,-10.54878,-4.72561
6012.0,-0.071415638,0.110619692,0.00865995400000008,1.310976,-10.518293,-6.79878
6022.0,-0.080449638,0.11354969200000001,0.004753953999999894,0.884146,-9.908537,-9.45122
6032.0,-0.088261638,0.10085469200000001,-0.003791046000000131,1.219512,-8.597561,-12.195122
6042.0,-0.096074638,0.10622569200000001,-0.006232046000000047,1.737805,-6.890244,-14.512196
6052.0,-0.095585638,0.12307169200000001,-0.009650045999999968,2.957317,-5.579268,-15.27439
6062.0,-0.090214638,0.14919469200000002,-0.017219046000000016,4.085366,-5.914634,-15.792684
6072.0,-0.099003638,0.163110692,-0.03504104600000002,5.365854,-8.658537,-16.189024
6082.0,-0.094609638,0.16726069200000002,-0.04065604600000006,6.95122,-12.621951,-15.487805
6092.0,-0.081669638,0.162621692,-0.027717046000000023,8.170732,-15.457317,-15.030488
6102.0,-0.083378638,0.16481969200000002,-0.005012046000000048,8.689025,-16.554878,-17.682928
6112.0,-0.096806638,0.148705692,0.022331953999999987,9.634147,-16.067074,-22.286587
6122.0,-0.125615638,0.13576669200000002,0.04821095399999997,11.036586,-14.02439,-25.792683
6132.0,-0.162236638,0.09914569200000001,0.0682309539999999,12.804878,-12.164635,-27.347561
6142.0,-0.197392638,0.06423369200000001,0.07897295399999993,13.353659,-10.609756,-28.018293
6152.0,-0.253056638,0.037866692000000014,0.06383595399999997,12.317074,-9.939025,-27.164635
6162.0,-0.266240638,0.018090692000000005,0.04479295400000005,10.762196,-9.45122,-24.603659
6172.0,-0.248173638,-0.002417307999999993,0.017937953999999978,9.542684,-9.02439,-22.408537
6182.0,-0.208622638,-0.005102307999999986,0.0013359539999999726,8.109756,-8.414635,-23.75
6192.0,-0.154423638,0.019555692000000013,0.0020679539999999275,5.945122,-7.317073,-27.439026
6202.0,-0.113896638,0.05471169200000001,-0.000861046000000032,3.47561,-5.579268,-31.341465
6212.0,-0.105839638,0.087182692,0.002556953999999889,2.042683,-5.121951,-31.79878
6222.0,-0.096562638,0.08693869200000001,0.015007953999999879,0.884146,-4.878049,-29.786587
6232.0,-0.101689638,0.07351069200000002,0.03258595399999997,0.670732,-4.939024,-27.408537
6242.0,-0.10193363800000001,0.05642069200000001,0.031364954000000056,0.853659,-4.817073,-26.12805
6252.0,-0.08557663800000001,0.06057169200000001,0.03234195400000006,2.408537,-4.176829,-23.475611
6262.0,-0.080204638,0.06203569200000001,0.030876954000000012,3.719512,-2.195122,-20.914635
6272.0,-0.069706638,0.077660692,0.029655953999999873,4.72561,1.554878,-19.664635
6282.0,-0.079960638,0.09792469200000001,-0.0025700459999999925,5.853659,4.085366,-18.445122
6292.0,-0.09045863800000001,0.11940969200000001,-0.000617046000000121,8.109756,3.841464,-11.920732
6302.0,-0.099247638,0.143334692,0.010368954000000041,9.603659,3.414634,-3.597561
6312.0,-0.108036638,0.155541692,0.02452895399999999,10.213415,2.378049,3.262195
6322.0,-0.102910638,0.16359869200000002,0.017448954000000017,8.932927,0.396341,6.707317
6332.0,-0.108281638,0.164086692,-0.0018380460000000376,7.5,-1.25,9.664635
6342.0,-0.151005638,0.150903692,-0.016730046000000054,6.95122,-2.164634,15.426829
6352.0,-0.177128638,0.12111769200000001,-0.024543046000000013,6.768293,-3.04878,23.231709
6362.0,-0.194951638,0.05910669200000001,-0.02527504600000008,5.670732,-2.957317,26.219513
6372.0,-0.165898638,0.008080692000000014,-0.001105045999999943,3.140244,-0.152439,21.859756
6382.0,-0.121708638,-0.022436307999999988,0.022331953999999987,-0.670732,2.957317,11.859756
6392.0,-0.067021638,-0.0009523079999999851,0.054802953999999904,-5.243903,4.695122,5.640244
6402.0,-0.036992638,0.03859869200000001,0.07189295399999995,-8.140244,2.987805,7.835366
6412.0,-0.032841638,0.06057169200000001,0.08531995400000003,-9.695122,0.121951,14.542684
6422.0,-0.055302638,0.06228069200000001,0.07433395399999987,-10.823171,-2.987805,20.487804
6432.0,-0.07800763799999999,0.06057169200000001,0.03649195399999994,-11.463415,-4.512195,24.29878
6442.0,-0.105107638,0.03957569200000001,0.0018239540000000165,-11.981708,-3.689024,27.347561
6452.0,-0.140263638,0.026147692000000014,-0.023566046000000007,-11.341464,-3.536585,29.329269
6462.0,-0.147343638,0.020532692000000005,-0.050422046,-10.426829,-4.146341,27.987806
6472.0,-0.140995638,0.04128369200000001,-0.03308804600000004,-10.97561,-5.640244,24.45122
6482.0,-0.132695638,0.07570769200000001,-0.005256045999999959,-12.22561,-8.719512,22.073172
6492.0,-0.118535638,0.075219692,0.010856953999999863,-14.634147,-11.463415,18.871952
6502.0,-0.115849638,0.09304169200000001,0.014030953999999873,-15.030488,-12.804878,16.067074
6512.0,-0.118779638,0.10573769200000001,-0.000373045999999988,-14.115854,-11.737805,14.756098
6522.0,-0.123417638,0.11525869200000001,-0.019904046000000064,-11.890244,-8.414635,16.219513
6532.0,-0.107548638,0.136254692,-0.03845904600000005,-9.908537,-4.207317,18.079269
6542.0,-0.088505638,0.145776692,-0.07312704599999997,-8.75,-1.798781,15.609756
6552.0,-0.072148638,0.16481969200000002,-0.09998204600000005,-8.018292,-2.743902,9.085366
6562.0,-0.058476638,0.194116692,-0.10657404599999998,-7.713415,-6.371952,1.371951
6572.0,-0.041142638,0.21242669200000003,-0.07727704600000007,-7.926829,-11.493903,-4.29878
6582.0,-0.041142638,0.213647692,-0.019904046000000064,-7.560976,-16.859756,-3.414634
6592.0,-0.054570638000000005,0.170190692,0.03405095400000002,-6.310976,-21.920732,1.615854
6602.0,-0.095829638,0.118432692,0.07653095399999987,-5.091464,-24.603659,6.585366
6612.0,-0.123661638,0.04079569200000001,0.11266395400000007,-4.969512,-24.085367,11.890244
6622.0,-0.163945638,-0.018286307999999987,0.10900195400000001,-6.036585,-22.042683,19.024391
6632.0,-0.186650638,-0.08957530799999998,0.11388495399999998,-9.146341,-21.097561,26.95122
6642.0,-0.181767638,-0.15207530799999996,0.06652195399999994,-12.652439,-22.225611,30.914635
6652.0,-0.166874638,-0.206030308,0.05284995400000003,-17.652439,-24.603659,30.213415
6662.0,-0.174931638,-0.251684308,0.029411953999999962,-23.262196,-26.463415,21.158537
6672.0,-0.245732638,-0.22873530800000003,0.017937953999999978,-28.231709,-28.231709,10.914635
6682.0,-0.298954638,-0.16843230799999998,-0.0025700459999999925,-30.42683,-27.439026,4.603659
6692.0,-0.340702638,-0.08225130799999998,-0.01770704600000006,-31.402439,-24.695122,0.548781
6702.0,-0.342900638,-0.009985307999999984,-0.03211104600000003,-30.914635,-23.262196,0.701219
6712.0,-0.314091638,0.056176692000000014,-0.034797046,-29.603659,-24.481709,9.878049
6722.0,-0.287236638,0.083032692,-0.021613046000000025,-28.079269,-25.518293,20.0
6732.0,-0.258915638,0.09816869200000002,-0.023566046000000007,-27.225611,-24.085367,24.786587
