500, +0.137939, +0.066101, -0.088745,  +10.131836,  +11.352539,  +14.038086
510, +0.215820, -0.007141, -0.120728,   +1.708984,  +11.962891,   +5.615234
520, +0.266113, -0.032288, -0.127563,   -6.866455,  +16.632080,   -4.913330
530, +0.304932, -0.033508, -0.097534,   -4.760742,  +16.479492,   -6.713867
540, +0.305420, -0.060852, -0.026001,   +0.610352,  +13.061523,   +6.469727
550, +0.273193, -0.147766, +0.066284,   +5.615234,  +10.009766,  +23.193359
560, +0.187012, -0.212708, +0.185913,   +9.826660,   +7.751465,  +43.029785
570, +0.084473, -0.352844, +0.263550,   +0.000000,   +1.953125,  +44.921875
580, -0.046875, -0.470276, +0.277710,  -20.477295,   -1.007080,  +36.163330
590, -0.133057, -0.409729, +0.269897,  -26.092529,   -3.204346,  +20.782471
600, -0.136475, -0.245911, +0.214722,   -3.601074,   -6.164551,   +2.258301
610, -0.128662, -0.075256, +0.090942,  +27.801514,  -10.223389,  -19.073486
620, -0.144531, +0.084412, -0.007935,  +54.718018,   -9.796143,  -33.172607
630, -0.177246, +0.235291, -0.103882,  +67.108154,  -12.420654,  -36.407471
640, -0.216064, +0.303162, -0.203003,  +62.530518,  -11.749268,  -33.172607
650, -0.214600, +0.249939, -0.279419,  +39.886475,   -8.636475,  -28.472900
660, -0.171143, +0.172791, -0.273315,   +8.514404,   -2.655029,  -11.016846
670, -0.081787, +0.076111, -0.193237,  -12.603760,   +0.885010,  +12.786865
680, +0.005859, +0.016052, -0.124146,  -16.815186,   +3.143311,  +32.012939
690, +0.056152, -0.038147, -0.072144,  -11.993408,   +4.180908,  +48.553467
700, +0.082031, -0.066467, -0.009888,   -2.593994,   +2.593994,  +54.046631
710, +0.070801, -0.071106, +0.061157,   +3.845215,   +0.061035,  +54.626465
720, +0.035156, -0.075256, +0.142212,  +10.223389,   -2.410889,  +45.379639
730, +0.001953, -0.071350, +0.174438,  +19.500732,   -5.828857,  +31.219482
740, -0.030273, -0.083557, +0.181030,  +22.979736,   -7.354736,  +17.120361
750, -0.058105, -0.084534, +0.141968,  +25.054932,   -7.476807,   +5.523682
760, -0.066162, -0.034729, +0.072388,  +26.641846,   -7.110596,   -6.561279
770, -0.064209, +0.036072, +0.008423,  +27.557373,   -4.119873,   -9.552002
780, -0.036865, +0.091980, -0.038208,  +26.428223,   -2.990723,  -10.681152
790, +0.006836, +0.121033, -0.080444,  +24.749756,   -3.265381,  -12.359619
800, +0.048096, +0.110046, -0.073853,  +20.263672,   -0.732422,  -10.986328
810, +0.075195, +0.082703, -0.059937,  +15.869141,   -0.244141,   -9.521484
820, +0.073242, +0.047791, -0.034546,  +14.373779,   -0.701904,   -7.110596
830, +0.037842, +0.009216, -0.002563,  +13.336182,   -3.570557,   -2.288818
840, +0.010986, +0.006042, +0.026489,  +15.686035,   -2.014160,   -1.892090
850, -0.025391, -0.029358, +0.039917,  +16.204834,   -2.532959,   -3.326416
860, -0.041504, -0.027161, +0.048218,  +15.930176,   -2.258301,   -5.554199
870, -0.040039, -0.014465, +0.047729,  +20.202637,   -0.671387,   -7.141113
880, -0.038086, +0.007263, +0.040894,  +23.345947,   -1.861572,   -9.857178
890, -0.037354, +0.038757, +0.032837,  +23.315430,   +0.122070,   -7.934570
900, -0.039062, +0.063416, +0.031616,  +20.233154,   -0.701904,   -5.157471
910, -0.042969, +0.077576, +0.014526,  +18.463135,   -0.885010,   -3.021240
920, -0.043213, +0.057068, -0.008179,  +13.214111,   -1.495361,   -4.364014
