5392.0,0.01967734800000001,-0.00508401,0.0021470160000000016,0.335366,-2.134146,-2.469512
5402.0,0.004052348000000011,-0.00899001000000002,0.0031240160000000072,0.487805,-2.164634,-2.652439
5412.0,0.017968347999999995,-0.00825801000000001,0.012401016000000098,0.579268,-2.195122,-2.682927
5422.0,0.009912348000000015,-0.0060610100000000056,0.01435401599999997,0.518293,-1.737805,-2.77439
5432.0,0.010400348000000004,-0.006549010000000022,0.006541016000000011,0.335366,-1.25,-2.652439
5442.0,0.01967734800000001,-0.009967009999999998,0.0028790160000000675,0.304878,-0.945122,-3.20122
5452.0,0.009912348000000015,-0.007525009999999999,0.003856016000000073,0.243902,-1.158537,-3.628049
5462.0,0.027490347999999998,-0.00825801000000001,-0.0007829839999999866,0.365854,-1.036585,-3.993902
5472.0,0.009179348000000004,-0.00947901000000001,0.0014150160000000467,0.27439,-0.609756,-3.810976
5482.0,0.003564347999999995,-0.0014220100000000013,-4.9984000000002915e-05,0.121951,-0.27439,-3.597561
5492.0,0.005517348000000005,0.005901989999999996,0.005809016000000056,0.030488,-0.030488,-3.079268
5502.0,0.019189347999999995,0.005657990000000002,0.008495016000000022,-0.060976,-0.060976,-2.682927
5512.0,0.021142348000000005,0.0068789900000000015,0.015331015999999975,0.243902,-0.548781,-2.957317
5522.0,0.018701348000000007,4.2989999999992756e-05,-0.0017589839999999635,0.304878,-0.884146,-3.323171
5532.0,0.019189347999999995,-0.0033750100000000116,-0.0007829839999999866,0.548781,-0.884146,-3.536585
5542.0,0.028222348000000008,-0.0060610100000000056,-0.008594983999999917,0.487805,-1.189024,-3.719512
5552.0,0.020654348000000017,-0.010455010000000015,-0.007374983999999918,0.579268,-1.768293,-3.932927
5562.0,0.027246348000000004,-0.008746009999999999,-0.011280983999999994,0.731707,-1.920732,-3.810976
5572.0,0.017968347999999995,-0.008746009999999999,-0.011036983999999972,0.823171,-2.469512,-3.689024
5582.0,0.024804348000000004,-0.004840010000000006,-0.008594983999999917,0.945122,-2.408537,-3.20122
